사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020111700100133,2020년 11월 17일 09시,화요일,서울특별시 강서구 염창동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,34세,상해없음,승합,남,54세,상해없음
2020111700100161,2020년 11월 17일 10시,화요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,화물,남,41세,경상
2020111700100455,2020년 11월 17일 18시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,경상,승용,남,23세,경상
2020111800100073,2020년 11월 18일 07시,수요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,78세,상해없음,승용,여,57세,중상
2020111800100107,2020년 11월 18일 08시,수요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,기타,교차로 - 교차로부근,승용,여,41세,기타불명,보행자,여,37세,경상
2020111800100484,2020년 11월 18일 18시,수요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,승용,남,43세,경상
2020111800100661,2020년 11월 18일 22시,수요일,서울특별시 강서구 화곡동,중상사고,0,3,2,0,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,64세,경상,승용,남,46세,중상
2020111900100048,2020년 11월 19일 04시,목요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,53세,중상
2020111900100470,2020년 11월 19일 17시,목요일,서울특별시 강서구 염창동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,64세,상해없음,이륜,남,16세,부상신고
2020112100100072,2020년 11월 21일 06시,토요일,서울특별시 강서구 외발산동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,54세,상해없음,승용,남,73세,경상
2020112100100108,2020년 11월 21일 08시,토요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,70세,경상,승합,남,67세,상해없음
2020112100100336,2020년 11월 21일 15시,토요일,서울특별시 강서구 방화동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,87세,경상,승용,여,40세,경상
2020112100100515,2020년 11월 21일 20시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,17세,상해없음,원동기,남,32세,경상
2020112200100068,2020년 11월 22일 05시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,51세,경상
2020112200100194,2020년 11월 22일 14시,일요일,서울특별시 강서구 염창동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,승용,남,31세,경상
2020112300100087,2020년 11월 23일 08시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,승용,남,41세,경상
2020112400100118,2020년 11월 24일 09시,화요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승합,남,51세,경상
2020112400100267,2020년 11월 24일 14시,화요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,60세,중상
2020112400100306,2020년 11월 24일 15시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,특수,남,38세,경상
2020112400100398,2020년 11월 24일 17시,화요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,여,66세,경상,승용,여,38세,경상
2020112400100399,2020년 11월 24일 17시,화요일,서울특별시 강서구 외발산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,37세,상해없음,승용,여,38세,경상
2020112500100113,2020년 11월 25일 09시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,여,45세,경상
2020112500100318,2020년 11월 25일 15시,수요일,서울특별시 강서구 방화동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,14세,부상신고,승용,남,52세,상해없음
2020112600100239,2020년 11월 26일 13시,목요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,36세,경상
2020112600100421,2020년 11월 26일 18시,목요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,보행자,여,43세,중상
2020112600100561,2020년 11월 26일 21시,목요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,43세,중상
2020112600100590,2020년 11월 26일 22시,목요일,서울특별시 강서구 외발산동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,승합,남,50세,상해없음
2020112600100604,2020년 11월 26일 23시,목요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,72세,상해없음,이륜,남,28세,중상
2020112700100039,2020년 11월 27일 06시,금요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,72세,상해없음,자전거,남,68세,경상
2020112700100098,2020년 11월 27일 09시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,25세,경상,승용,여,49세,상해없음
2020112700100120,2020년 11월 27일 10시,금요일,서울특별시 강서구 외발산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,33세,경상
2020112700100145,2020년 11월 27일 11시,금요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,62세,경상
2020112700100506,2020년 11월 27일 19시,금요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,기타 - 기타,승용,남,50세,상해없음,이륜,남,44세,중상
2020112700100591,2020년 11월 27일 21시,금요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,60세,중상,승합,남,40세,상해없음
2020112700100592,2020년 11월 27일 21시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,원동기,남,27세,상해없음,이륜,남,35세,경상
2020112800100173,2020년 11월 28일 12시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,47세,상해없음,보행자,남,62세,경상
2020112800100213,2020년 11월 28일 13시,토요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,56세,기타불명,,,,
2020112800100265,2020년 11월 28일 14시,토요일,서울특별시 강서구 화곡동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,68세,상해없음,화물,남,58세,중상
2020112900100084,2020년 11월 29일 10시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,34세,경상,승용,여,31세,상해없음
2020112900100086,2020년 11월 29일 10시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,이륜,남,53세,경상
2020112900100202,2020년 11월 29일 15시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,72세,경상
2020112900100256,2020년 11월 29일 17시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,54세,부상신고,화물,남,46세,경상
2020112900100368,2020년 11월 29일 21시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,이륜,남,20세,부상신고
2020113000100018,2020년 11월 30일 03시,월요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,원동기,남,28세,중상,화물,남,57세,상해없음
2020113000100166,2020년 11월 30일 10시,월요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,41세,경상,승용,남,59세,상해없음
2020113000100196,2020년 11월 30일 11시,월요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,기타불명,승용,남,27세,경상
2020113000100329,2020년 11월 30일 15시,월요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,51세,경상
2020113000100374,2020년 11월 30일 16시,월요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,73세,중상
2020120100100389,2020년 12월 1일 16시,화요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,56세,상해없음,승용,남,61세,상해없음
2020120100100624,2020년 12월 1일 22시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,60세,경상
2020120200100142,2020년 12월 2일 11시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,79세,경상
2020120200100334,2020년 12월 2일 17시,수요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,화물,남,68세,경상
2020120200100460,2020년 12월 2일 19시,수요일,서울특별시 강서구 염창동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,자전거,남,23세,경상
2020120300100133,2020년 12월 3일 10시,목요일,서울특별시 강서구 마곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,45세,부상신고,승용,남,51세,상해없음
2020120300100356,2020년 12월 3일 17시,목요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,78세,상해없음,이륜,남,66세,중상
2020120400100166,2020년 12월 4일 10시,금요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,60세,상해없음,보행자,남,34세,경상
2020120400100323,2020년 12월 4일 15시,금요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,54세,상해없음,승용,남,53세,경상
2020120400100357,2020년 12월 4일 16시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,59세,경상
2020120400100456,2020년 12월 4일 18시,금요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,54세,상해없음,이륜,남,30세,중상
